category;code;name_id_ru;external_id;name_id_en;name_id_kk
BudgetClassification;201707;Вознагр.по бюдж.кредитам, выдан.из респ.бюджета за счет внутр.источников финансовым агентствам;1587;Вознагр.по бюдж.кредитам, выдан.из респ.бюджета за счет внутр.источников финансовым агентствам;Вознагр.по бюдж.кредитам, выдан.из респ.бюджета за счет внутр.источников финансовым агентствам
BudgetClassification;201708;Вознагр.по бюдж.кред., выдан.из респ.бюдж.за счет сред.правит.внеш.займов финанс.агентствам;1588;Вознагр.по бюдж.кред., выдан.из респ.бюдж.за счет сред.правит.внеш.займов финанс.агентствам;Вознагр.по бюдж.кред., выдан.из респ.бюдж.за счет сред.правит.внеш.займов финанс.агентствам
BudgetClassification;201709;Вознагр.по бюдж.кредитам, выдан.из респ.бюджета до 2005 г.за счет внутр.источников юр.лицам;1589;Вознагр.по бюдж.кредитам, выдан.из респ.бюджета до 2005 г.за счет внутр.источников юр.лицам;Вознагр.по бюдж.кредитам, выдан.из респ.бюджета до 2005 г.за счет внутр.источников юр.лицам
BudgetClassification;201710;Возн.по бюдж.кред., выдан.из респ.бюдж.до 2005 г.за счет сред.правит.внеш.займов юр. лицам;1590;Возн.по бюдж.кред., выдан.из респ.бюдж.до 2005 г.за счет сред.правит.внеш.займов юр. лицам;Возн.по бюдж.кред., выдан.из респ.бюдж.до 2005 г.за счет сред.правит.внеш.займов юр. лицам
BudgetClassification;201711;Вознагр.по бюджетным кредитам, выданным из местного бюджета до 2005 года юридическим лицам;1591;Вознагр.по бюджетным кредитам, выданным из местного бюджета до 2005 года юридическим лицам;Вознагр.по бюджетным кредитам, выданным из местного бюджета до 2005 года юридическим лицам
BudgetClassification;201712;Вознагр.по бюджетным кредитам, выданным из республиканского бюджета физическим лицам;1592;Вознагр.по бюджетным кредитам, выданным из республиканского бюджета физическим лицам;Вознагр.по бюджетным кредитам, выданным из республиканского бюджета физическим лицам
BudgetClassification;201713;Вознаграждения по бюдж. кредитам, выдан. из местн. бюджета физ. лицам;1593;Вознаграждения по бюдж. кредитам, выдан. из местн. бюджета физ. лицам;Вознаграждения по бюдж. кредитам, выдан. из местн. бюджета физ. лицам
BudgetClassification;201714;Вознаграждения по бюдж. кредитам, выданным иностр. гос-вам;1594;Вознаграждения по бюдж. кредитам, выданным иностр. гос-вам;Вознаграждения по бюдж. кредитам, выданным иностр. гос-вам
BudgetClassification;201715;Вознаграждения по оплаченным Правительством РК требованиям по государственным гарантиям;1595;Вознаграждения по оплаченным Правительством РК требованиям по государственным гарантиям;Вознаграждения по оплаченным Правительством РК требованиям по государственным гарантиям
BudgetClassification;201716;Вознаграждения по бюдж.кредитам, выд.из местн.бюджета за счет внутр.ист.фин. агентствам;1596;Вознаграждения по бюдж.кредитам, выд.из местн.бюджета за счет внутр.ист.фин. агентствам;Вознаграждения по бюдж.кредитам, выд.из местн.бюджета за счет внутр.ист.фин. агентствам
BudgetClassification;201717;Вознагражд. по бюдж. кредитам, выд. из МБ соц.-предприним. корпорациям;1597;Вознагражд. по бюдж. кредитам, выд. из МБ соц.-предприним. корпорациям;Вознагражд. по бюдж. кредитам, выд. из МБ соц.-предприним. корпорациям
BudgetClassification;201904;Поступ.доходов от гос. лотерей, проводимых по решениям местных представительных органов;1598;Поступ.доходов от гос. лотерей, проводимых по решениям местных представительных органов;Поступ.доходов от гос. лотерей, проводимых по решениям местных представительных органов
BudgetClassification;201905;Доходы от продажи вооружения и военной техники;1599;Доходы от продажи вооружения и военной техники;Доходы от продажи вооружения и военной техники
BudgetClassification;201906;Поступл. от реал. конфиск. имущ., им., безвозм. переш. в устан. п-ке в респ. собств., в т.ч. тов. и трансп. ср., оформл. в тамож. реж. отказа в пользу гос-ва;1600;Поступл. от реал. конфиск. имущ., им., безвозм. переш. в устан. п-ке в респ. собств., в т.ч. тов. и трансп. ср., оформл. в тамож. реж. отказа в пользу гос-ва;Поступл. от реал. конфиск. имущ., им., безвозм. переш. в устан. п-ке в респ. собств., в т.ч. тов. и трансп. ср., оформл. в тамож. реж. отказа в пользу гос-ва
BudgetClassification;201907;Поступл. от реализ. бесхоз. имущ., имущ., безвозм. переш. в устан. п-ке в коммун. собств., безнадз. живот., находок, а т.же имущ, переш. по праву наследов. к гос-ву;1601;Поступл. от реализ. бесхоз. имущ., имущ., безвозм. переш. в устан. п-ке в коммун. собств., безнадз. живот., находок, а т.же имущ, переш. по праву наследов. к гос-ву;Поступл. от реализ. бесхоз. имущ., имущ., безвозм. переш. в устан. п-ке в коммун. собств., безнадз. живот., находок, а т.же имущ, переш. по праву наследов. к гос-ву
BudgetClassification;201908;Вознагр.от гос.эмиссионных ценных бумаг, приобретенных на организованном рынке ценных бумаг;1602;Вознагр.от гос.эмиссионных ценных бумаг, приобретенных на организованном рынке ценных бумаг;Вознагр.от гос.эмиссионных ценных бумаг, приобретенных на организованном рынке ценных бумаг
BudgetClassification;202101;Поступ.от реализ.товаров (работ, услуг) гос.учреждениями, финанс.из респ.бюджета;1603;Поступ.от реализ.товаров (работ, услуг) гос.учреждениями, финанс.из респ.бюджета;Поступ.от реализ.товаров (работ, услуг) гос.учреждениями, финанс.из респ.бюджета
BudgetClassification;202102;Поступ.от реализ.услуг, предоставляемых гос.учреждениями, финансируемыми из местного бюджета;1604;Поступ.от реализ.услуг, предоставляемых гос.учреждениями, финансируемыми из местного бюджета;Поступ.от реализ.услуг, предоставляемых гос.учреждениями, финансируемыми из местного бюджета
BudgetClassification;203101;Поступ.денег от провед.гос.закупок, орг.гос.учреж., финанс. из респ. бюджета.;1605;Поступ.денег от провед.гос.закупок, орг.гос.учреж., финанс. из респ. бюджета.;Поступ.денег от провед.гос.закупок, орг.гос.учреж., финанс. из респ. бюджета.
BudgetClassification;203102;Поступ.денег от провед.гос.закупок, орг.гос.учреж., финанс.из местного бюджета;1606;Поступ.денег от провед.гос.закупок, орг.гос.учреж., финанс.из местного бюджета;Поступ.денег от провед.гос.закупок, орг.гос.учреж., финанс.из местного бюджета
BudgetClassification;204103;Исполнительская санкция;1607;Исполнительская санкция;Исполнительская санкция
BudgetClassification;204105;Адм.штрафы, пени, санкции, взыск., налаг. гос. учр. фин. из местн.бюдж.;1608;Адм.штрафы, пени, санкции, взыск., налаг. гос. учр. фин. из местн.бюдж.;Адм.штрафы, пени, санкции, взыск., налаг. гос. учр. фин. из местн.бюдж.
BudgetClassification;204106;Адм.штр., пени, санкции, взыскания, налагаем. ДВД обл., гор. респ. зн., столицы, их терр. подразд., фин. из МБ (оплатить онлайн);1609;Адм.штр., пени, санкции, взыскания, налагаем. ДВД обл., гор. респ. зн., столицы, их терр. подразд., фин. из МБ (оплатить онлайн);Адм.штр., пени, санкции, взыскания, налагаем. ДВД обл., гор. респ. зн., столицы, их терр. подразд., фин. из МБ (оплатить онлайн)
BudgetClassification;204109;Пост.сумм от добр.сдачи или вз.незак.пол.имущ.или стоим.незак, предост.усл. лиц., уполн. на вып. гос. функц, или лиц., приравн. к ним;1610;Пост.сумм от добр.сдачи или вз.незак.пол.имущ.или стоим.незак, предост.усл. лиц., уполн. на вып. гос. функц, или лиц., приравн. к ним;Пост.сумм от добр.сдачи или вз.незак.пол.имущ.или стоим.незак, предост.усл. лиц., уполн. на вып. гос. функц, или лиц., приравн. к ним
BudgetClassification;204110;Средс., получ.от природопольз.по искам о возм.вреда за искл.поступл.от организ.нефт.сект.;1611;Средс., получ.от природопольз.по искам о возм.вреда за искл.поступл.от организ.нефт.сект.;Средс., получ.от природопольз.по искам о возм.вреда за искл.поступл.от организ.нефт.сект.
BudgetClassification;204112;Поступления удержаний из заработной платы осужденных к исправительным работам;1612;Поступления удержаний из заработной платы осужденных к исправительным работам;Поступления удержаний из заработной платы осужденных к исправительным работам
BudgetClassification;204113;Пр.штрафы, пени, санкции, взыскания, налаг.гос.учр., финансир.из респ.бюджета, за искл.поступл.от организаций нефт.сект.;1613;Пр.штрафы, пени, санкции, взыскания, налаг.гос.учр., финансир.из респ.бюджета, за искл.поступл.от организаций нефт.сект.;Пр.штрафы, пени, санкции, взыскания, налаг.гос.учр., финансир.из респ.бюджета, за искл.поступл.от организаций нефт.сект.
BudgetClassification;204114;Проч.штрафы, пени, санкц., взыск., налаг.гос.учрежд., финанс.из местного бюджета;1614;Проч.штрафы, пени, санкц., взыск., налаг.гос.учрежд., финанс.из местного бюджета;Проч.штрафы, пени, санкц., взыск., налаг.гос.учрежд., финанс.из местного бюджета
BudgetClassification;204115;Штрафы, пеня, санкции, взыскания по бюдж. кредитам (займам), выд. из респ. бюджета местным исполнит.органам обл., городов респ. знач., столицы;1615;Штрафы, пеня, санкции, взыскания по бюдж. кредитам (займам), выд. из респ. бюджета местным исполнит.органам обл., городов респ. знач., столицы;Штрафы, пеня, санкции, взыскания по бюдж. кредитам (займам), выд. из респ. бюджета местным исполнит.органам обл., городов респ. знач., столицы
BudgetClassification;204116;Штрафы, пеня, санкции, взыскания по бюджетным кредитам (займам), выд. из обл. бюджета местным исполнит.органам районов (городов обл. знач.);1616;Штрафы, пеня, санкции, взыскания по бюджетным кредитам (займам), выд. из обл. бюджета местным исполнит.органам районов (городов обл. знач.);Штрафы, пеня, санкции, взыскания по бюджетным кредитам (займам), выд. из обл. бюджета местным исполнит.органам районов (городов обл. знач.)
BudgetClassification;204117;Штрафы, пени, санкции, взыск. по бюдж. кред. (займам), выд. из респ. бюдж. специализ. орган., иностр. гос-вам, физ. лицам;1617;Штрафы, пени, санкции, взыск. по бюдж. кред. (займам), выд. из респ. бюдж. специализ. орган., иностр. гос-вам, физ. лицам;Штрафы, пени, санкции, взыск. по бюдж. кред. (займам), выд. из респ. бюдж. специализ. орган., иностр. гос-вам, физ. лицам
BudgetClassification;204118;Штрафы, пени, санкции, взыск. по бюдж. кред. (займам), выд. из местного бюдж. специализ. орган., физ. лицам;1618;Штрафы, пени, санкции, взыск. по бюдж. кред. (займам), выд. из местного бюдж. специализ. орган., физ. лицам;Штрафы, пени, санкции, взыск. по бюдж. кред. (займам), выд. из местного бюдж. специализ. орган., физ. лицам
BudgetClassification;204119;Адм. штр., пени, санкц., взыск., за адм. правонар., налаг. Мин. здрав. РК, его терр., орг.,фин.из РБ, за искл. пост. от орг. нефт. сект.;1619;Адм. штр., пени, санкц., взыск., за адм. правонар., налаг. Мин. здрав. РК, его терр., орг.,фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск., за адм. правонар., налаг. Мин. здрав. РК, его терр., орг.,фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204120;Адм. штр., пени, санкц., взыск. налаг. Мин. инд. и нов. техн. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сектора;1620;Адм. штр., пени, санкц., взыск. налаг. Мин. инд. и нов. техн. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. инд. и нов. техн. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204121;Адм. штр., пени, санкц., взыск., налаг. Мин. культ. и инф. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;1621;Адм. штр., пени, санкц., взыск., налаг. Мин. культ. и инф. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск., налаг. Мин. культ. и инф. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204122;Адм. штр., пени, санкц., взыск. налаг. Мин. обор. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;1622;Адм. штр., пени, санкц., взыск. налаг. Мин. обор. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. обор. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204123;Адм. штр., пени, санкц., взыск. налаг. Мин. образ. и науки РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;1623;Адм. штр., пени, санкц., взыск. налаг. Мин. образ. и науки РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. образ. и науки РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204124;Адм. штр., пени, санкц., взыск. налаг. Мин. охр. окр. ср. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;1624;Адм. штр., пени, санкц., взыск. налаг. Мин. охр. окр. ср. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. охр. окр. ср. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204125;Адм. штр., пени, санкц., взыск. налаг. Мин. сельхоз. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;1625;Адм. штр., пени, санкц., взыск. налаг. Мин. сельхоз. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. сельхоз. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204126;Адм. штр., пени, санкц., взыск. налаг. Мин. трансп. и комм. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;1626;Адм. штр., пени, санкц., взыск. налаг. Мин. трансп. и комм. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. трансп. и комм. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204127;Адм. штр., пени, санкц., взыск. налаг. Мин. труда и соц. защ. нас. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;1627;Адм. штр., пени, санкц., взыск. налаг. Мин. труда и соц. защ. нас. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Мин. труда и соц. защ. нас. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204128;Адм. штр., пени, санкц.ии, взыскания, налаг. Агент. РК по дел. спорта и физ. культ., его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;1628;Адм. штр., пени, санкц.ии, взыскания, налаг. Агент. РК по дел. спорта и физ. культ., его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц.ии, взыскания, налаг. Агент. РК по дел. спорта и физ. культ., его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204129;Адм. штр., пени, санкц., взыск. налаг. Мин. внутр. дел РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;1629;Адм. штр., пени, санкц., взыск. налаг. Мин. внутр. дел РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Мин. внутр. дел РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204130;Адм. штр., пени, санкц., взыск., налаг. Мин. экон. и бюдж. план. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;1630;Адм. штр., пени, санкц., взыск., налаг. Мин. экон. и бюдж. план. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск., налаг. Мин. экон. и бюдж. план. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204131;Адм. штр., пени, санкц., взыск. налаг. Мин. нефти и газа РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;1631;Адм. штр., пени, санкц., взыск. налаг. Мин. нефти и газа РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Мин. нефти и газа РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204132;Адм. штр., пени, санкц., взыск. налаг. Мин. по чрезвыч. сит. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;1632;Адм. штр., пени, санкц., взыск. налаг. Мин. по чрезвыч. сит. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Мин. по чрезвыч. сит. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204133;Адм. штр., пени, санкц., взыск. налаг. Мин. юст. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сектора;1633;Адм. штр., пени, санкц., взыск. налаг. Мин. юст. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сектора;Адм. штр., пени, санкц., взыск. налаг. Мин. юст. РК, его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сектора
BudgetClassification;204134;Адм. штр., пени, санкц., взыск. налаг. Мин. связи и информ. РК, его терр. орг.,фин.из РБ, за искл. пост. от орг. нефт. сект.;1634;Адм. штр., пени, санкц., взыск. налаг. Мин. связи и информ. РК, его терр. орг.,фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Мин. связи и информ. РК, его терр. орг.,фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204135;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по стат., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;1635;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по стат., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по стат., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204136;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по упр. зем. ресур., его межрег. зем. инспекц., фин. из РБ, за искл. пост. от орг. нефт. сект.;1636;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по упр. зем. ресур., его межрег. зем. инспекц., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по упр. зем. ресур., его межрег. зем. инспекц., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204137;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по регул. ест. моноп., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;1637;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по регул. ест. моноп., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по регул. ест. моноп., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204138;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по защ. конкур., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;1638;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по защ. конкур., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по защ. конкур., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204139;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по регул. и надз. фин. рынка и фин. орг., фин.из РБ, его терр. орг., за искл. пост. от орг. нефт. сект.;1639;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по регул. и надз. фин. рынка и фин. орг., фин.из РБ, его терр. орг., за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Агентством РК по регул. и надз. фин. рынка и фин. орг., фин.из РБ, его терр. орг., за искл. пост. от орг. нефт. сект.
BudgetClassification;204140;Адм. штр., пени, санкц., взыск., налаг. Мин. рег. разв. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;1640;Адм. штр., пени, санкц., взыск., налаг. Мин. рег. разв. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск., налаг. Мин. рег. разв. РК, его терр. орг. фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204141;Адм. штр., пени, санкц., взыск. налаг. Аген. РК по бор. с экон. и корруп. преступ., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;1641;Адм. штр., пени, санкц., взыск. налаг. Аген. РК по бор. с экон. и корруп. преступ., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Аген. РК по бор. с экон. и корруп. преступ., его терр. орг., фин.из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204142;Адм. штр., пени, санк., взыс., налаг. суд. исп., суд. прист. и др. сотруд. судов, уполн. председ. суда или предс-щим в засед. суда, за искл. пост. от орг. нефт. сект. и правонар. в обл. налогообл.;1642;Адм. штр., пени, санк., взыс., налаг. суд. исп., суд. прист. и др. сотруд. судов, уполн. председ. суда или предс-щим в засед. суда, за искл. пост. от орг. нефт. сект. и правонар. в обл. налогообл.;Адм. штр., пени, санк., взыс., налаг. суд. исп., суд. прист. и др. сотруд. судов, уполн. председ. суда или предс-щим в засед. суда, за искл. пост. от орг. нефт. сект. и правонар. в обл. налогообл.
BudgetClassification;204143;Адм. штр., пени, санкц., взыск. налаг. Нац. Банком РК, за искл. пост. от орг. нефт. сект.;1643;Адм. штр., пени, санкц., взыск. налаг. Нац. Банком РК, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Нац. Банком РК, за искл. пост. от орг. нефт. сект.
BudgetClassification;204144;Адм. штр., пени, санкц., взыск. налаг. Службой охраны Президента, за искл. пост. от орг. нефт. сект.;1644;Адм. штр., пени, санкц., взыск. налаг. Службой охраны Президента, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Службой охраны Президента, за искл. пост. от орг. нефт. сект.
BudgetClassification;204145;Санкц., взыск., подл. упл. по пор. и/или во исп. реш. Сч. ком. по контр. за исп. РБ, за искл. пост. от орг. нефт. сект.;1645;Санкц., взыск., подл. упл. по пор. и/или во исп. реш. Сч. ком. по контр. за исп. РБ, за искл. пост. от орг. нефт. сект.;Санкц., взыск., подл. упл. по пор. и/или во исп. реш. Сч. ком. по контр. за исп. РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204146;Адм. штр., пени, санкц., взыск. налаг. Респ. Гвардией РК, за искл. пост. от орг. нефт. сект.;1646;Адм. штр., пени, санкц., взыск. налаг. Респ. Гвардией РК, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Респ. Гвардией РК, за искл. пост. от орг. нефт. сект.
BudgetClassification;204147;Адм. штр., пени, санкц., взыск. налаг. Ком. нац. безоп. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;1647;Адм. штр., пени, санкц., взыск. налаг. Ком. нац. безоп. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Ком. нац. безоп. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204148;Адм. штр., пени, санкц., взыск. налаг. Канц. Премьер-министра РК, за искл. пост. от орг. нефт. сект.;1648;Адм. штр., пени, санкц., взыск. налаг. Канц. Премьер-министра РК, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Канц. Премьер-министра РК, за искл. пост. от орг. нефт. сект.
BudgetClassification;204149;Адм. штр., пени, санкц., взыск. налаг. НК МФ РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект. (оплатить онлайн);1649;Адм. штр., пени, санкц., взыск. налаг. НК МФ РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект. (оплатить онлайн);Адм. штр., пени, санкц., взыск. налаг. НК МФ РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект. (оплатить онлайн)
BudgetClassification;204150;Адм. штр., пени, санкц., взыск. налаг. Ком. тамож. контр. МФ РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;1650;Адм. штр., пени, санкц., взыск. налаг. Ком. тамож. контр. МФ РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Ком. тамож. контр. МФ РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204151;Адм. штр., пени, санкц., взыск. налаг. Ком. фин. контр. Мин. фин. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;1651;Адм. штр., пени, санкц., взыск. налаг. Ком. фин. контр. Мин. фин. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Ком. фин. контр. Мин. фин. РК, его терр. орг., фин. из РБ, за искл. пост. от орг. нефт. сект.
BudgetClassification;204152;Адм. штр., пени, санкц., взыск. налаг. Агент. РК по защ. конкур. и его терр. орг., фин. из РБ., за искл. пост. от орг. нефт. сект.;1652;Адм. штр., пени, санкц., взыск. налаг. Агент. РК по защ. конкур. и его терр. орг., фин. из РБ., за искл. пост. от орг. нефт. сект.;Адм. штр., пени, санкц., взыск. налаг. Агент. РК по защ. конкур. и его терр. орг., фин. из РБ., за искл. пост. от орг. нефт. сект.
BudgetClassification;204153;Адм. штрафы, пени, санкции, взыск., налаг. гос. учр., фин. из бюдж. гор. респ. зн., столицы;1653;Адм. штрафы, пени, санкции, взыск., налаг. гос. учр., фин. из бюдж. гор. респ. зн., столицы;Адм. штрафы, пени, санкции, взыск., налаг. гос. учр., фин. из бюдж. гор. респ. зн., столицы
BudgetClassification;204154;Адм. штрафы, пени, санкции, взыск., налаг. гос. учр., фин. из бюдж. рай. (гор. обл. зн.), за искл. штрафов, пеней, санкций, взыск., налаг. акимами гор. рай. зн., сел, пос., сел. окр.;1654;Адм. штрафы, пени, санкции, взыск., налаг. гос. учр., фин. из бюдж. рай. (гор. обл. зн.), за искл. штрафов, пеней, санкций, взыск., налаг. акимами гор. рай. зн., сел, пос., сел. окр.;Адм. штрафы, пени, санкции, взыск., налаг. гос. учр., фин. из бюдж. рай. (гор. обл. зн.), за искл. штрафов, пеней, санкций, взыск., налаг. акимами гор. рай. зн., сел, пос., сел. окр.
BudgetClassification;204201;Адм.штрафы, пени, санкции, взыскания, налаг.центр.гос.органами, их терр.подразд., на организации нефт.сект.;1655;Адм.штрафы, пени, санкции, взыскания, налаг.центр.гос.органами, их терр.подразд., на организации нефт.сект.;Адм.штрафы, пени, санкции, взыскания, налаг.центр.гос.органами, их терр.подразд., на организации нефт.сект.
BudgetClassification;204202;Пр.штрафы, пени, санкции, взыскания, налаг.гос.учр., финансир.из респ.бюджета, на организации нефт.сект.;1656;Пр.штрафы, пени, санкции, взыскания, налаг.гос.учр., финансир.из респ.бюджета, на организации нефт.сект.;Пр.штрафы, пени, санкции, взыскания, налаг.гос.учр., финансир.из респ.бюджета, на организации нефт.сект.
BudgetClassification;204203;Средства, получ.от природопольз.по искам о возмещ.вреда организ.нефт.сект.;1657;Средства, получ.от природопольз.по искам о возмещ.вреда организ.нефт.сект.;Средства, получ.от природопольз.по искам о возмещ.вреда организ.нефт.сект.
BudgetClassification;205101;Гранты, привлекаемые центральными государственными органами;1658;Гранты, привлекаемые центральными государственными органами;Гранты, привлекаемые центральными государственными органами
BudgetClassification;205102;Гранты, привлекаемые местными исполнительными органами;1659;Гранты, привлекаемые местными исполнительными органами;Гранты, привлекаемые местными исполнительными органами
BudgetClassification;205201;Гранты, привлекаемые центральными государственными органами;1660;Гранты, привлекаемые центральными государственными органами;Гранты, привлекаемые центральными государственными органами
